id,LATITUDE,LONGITUDE,Y,X
B166,40.60689531040717,-74.03306159421733,4495569.495594647,581802.8311531948
B166,40.60590450237616,-74.03183397288451,4495460.653227449,581907.898968765
B166,40.605116738730395,-74.0303386875641,4495374.600540608,582035.3668867053
B166,40.604666543061725,-74.02863562523646,4495326.215469134,582180.0031074417
B166,40.604581967721955,-74.02682675646307,4495318.517582488,582333.1442754649
B166,40.604577281904234,-74.0250090464893,4495319.699208991,582486.9356194485
B166,40.60457256733834,-74.02319133677145,4495320.880820391,582640.727011542
B166,40.60433239080056,-74.02143354303175,4495295.87194788,582789.73986629
B166,40.60381883715562,-74.01974533388122,4495240.454430163,582933.2045453524
B166,40.602786785279115,-74.01886345866019,4495126.723410236,583009.0924931569
B166,40.602768983773714,-74.01710313987998,4495126.4088191055,583158.0486540801
B166,40.60247712451084,-74.01535667721866,4495095.662488177,583306.1728690275
B166,40.60202562302468,-74.01363825497091,4495047.171520424,583452.1245224269
B166,40.601437575315295,-74.01199946215225,4494983.450544109,583591.5109771406
B166,40.60076794390092,-74.01040825846243,4494910.630736452,583726.975208068
B166,40.59991659174013,-74.00898209844944,4494817.484354992,583848.7049005339
B166,40.59901723904917,-74.00759955167833,4494718.9700638,583966.8075469098
B166,40.598117869647226,-74.00621704215153,4494620.4557217695,584084.9101860935
B166,40.59723243706318,-74.00482243717482,4494523.501834963,584204.0218978362
B166,40.59661228867659,-74.00319718180057,4494456.218449637,584342.3196683351
B166,40.596275084577826,-74.00395297385829,4494418.06355532,584278.7924334242
B166,40.597196894298314,-74.00530976874788,4494519.090435893,584162.8317036377
B166,40.59811868791676,-74.00666660110006,4494620.11726585,584046.8709643821
B166,40.59904046543229,-74.00802347091577,4494721.14404527,583930.9102157045
B166,40.59996222684402,-74.00938037819586,4494822.170774227,583814.9494576588
B166,40.60068749766995,-74.01092130930357,4494901.213014706,583683.666873091
B166,40.60136609734041,-74.01250595783308,4494975.035341934,583548.746371363
B166,40.60187417586744,-74.01417006095359,4495029.856205515,583407.3181209576
B166,40.602109200582,-74.01596136517378,4495054.249255114,583255.4687460657
B166,40.60234419737089,-74.01775268200443,4495078.642274386,583103.6194120486
B166,40.60286884475028,-74.01941259851682,4495135.314679037,582962.5303239317
B166,40.6035274148366,-74.0210117789056,4495206.912877639,582826.4167189774
B166,40.60380066794219,-74.02279022642058,4495235.573285558,582675.6137798985
B166,40.60405700719951,-74.02457654333058,4495262.351842392,582524.1670943127
B166,40.60431331868614,-74.02636287395688,4495289.130367891,582372.7204482716
B166,40.60456960240176,-74.02814921829815,4495315.908862103,582221.2738417
B166,40.60482585834611,-74.02993557635307,4495342.687325076,582069.8272745197
B166,40.605575955774206,-74.03144064279248,4495424.549213228,581941.5769079711
B166,40.60646264602499,-74.0328246546146,4495521.688197977,581823.4042210965
B166,40.607513822258795,-74.034008732099025,4495637.273297203,581721.9487824127
B166,40.60856498618309,-74.03519284687131,4495752.858351426,581620.4933220639
B166,40.60897010014435,-74.03537812863422,4495797.655972673,581604.3258421754
B166,40.603871185050025,-74.0181909726737,4495247.7308747405,583064.646489135
B166,40.60338113797862,-74.01749393399996,4495193.991499186,583124.2265640707
B166,40.60407454689462,-74.01866072828535,4495269.861752136,583024.6511779667
B166,40.60433378662233,-74.01887243635679,4495298.438834905,583006.4189400906
B166,40.604271033431395,-74.02040853039797,4495290.025569969,582876.5361998663
B166,40.609588120927484,-74.0336664266487,4495867.847397402,581748.3800059439
B166,40.60947458269886,-74.03458272537036,4495854.393506343,581671.001499022
B166,40.61036383504677,-74.03374874496082,4495953.87862584,581740.470768295
B166,40.605958213316725,-74.03131318845398,4495467.100114518,581951.8929356207
B166,40.605267902168485,-74.02974096477986,4495391.937569027,582085.7512716305
B166,40.604858479585765,-74.02807217556918,4495348.047447385,582227.4379059791
B166,40.60487232950009,-74.02625783353334,4495351.281294872,582380.9208991615
B166,40.6048849749033,-74.02451808483411,4495354.314662489,582528.0944550361
B166,40.604841579130856,-74.02633162423304,4495347.798812762,582374.7156926929
B166,40.604798154741985,-74.02814516127363,4495341.282951365,582221.3369791466
B166,40.60519115453532,-74.02980191356595,4495383.361413424,582080.6887115879
B166,40.605932630499844,-74.03133350433919,4495464.241396183,581950.2054166687
B166,40.62130128908112,-73.8973741232566,4497303.5873483,593262.1395088746
B166,40.61995866737633,-73.89762785028785,4497154.280280589,593242.5455071083
B166,40.61860570809299,-73.89764361027363,4497004.077914163,593243.0938526972
B166,40.617249812431,-73.8975917809979,4496853.621248433,593249.3634547002
B166,40.615893916556,-73.89753995382772,4496703.16459274,593255.6330037921
B166,40.614538020468686,-73.89748812876296,4496552.707947164,593261.9024999657
B166,40.61318212416982,-73.89743630580347,4496402.251311786,593268.1719432124
B166,40.61182657291699,-73.89739127156112,4496251.825819334,593273.8667370834
B166,40.610487955801354,-73.89767911292181,4496102.927389923,593251.3777687172
B166,40.60914933778374,-73.89796694273925,4495954.028989998,593228.8887551534
B166,40.60781071886488,-73.89825476101413,4495805.1306196265,593206.3996964305
B166,40.60647209904559,-73.89854256774711,4495656.232278888,593183.9105925871
B166,40.60560769296164,-73.89874619119372,4495560.0632766485,593167.8841094922
B166,40.60695647737539,-73.89855697027261,4495709.9854829395,593182.0192696798
B166,40.608305261295584,-73.8983677417057,4495859.907713689,593196.1543817443
B166,40.60965404472148,-73.89817850549248,4496009.829968822,593210.2894456633
B166,40.611002827652285,-73.8979892616325,4496159.752248255,593224.4244614133
B166,40.612351610087245,-73.89780001012532,4496309.674551906,593238.5594289673
B166,40.61370340806896,-73.89770426768824,4496459.832587708,593244.779290149
B166,40.615059552914495,-73.8977433137585,4496610.3303744085,593239.5907879083
B166,40.616415697558246,-73.89778236141531,4496760.82817204,593234.4022329046
B166,40.617673962931875,-73.89812277698655,4496900.141649386,593203.8577213166
B166,40.618668970497986,-73.89860325055741,4497010.0839624945,593161.8329974394
B166,40.61988865575462,-73.89883612272898,4497145.228980079,593140.4408481796
B166,40.6211138333256,-73.8980720720242,4497282.039237969,593203.3651672507
B166,40.630566357815056,-73.88676362378115,4498343.361077589,594146.5997132394
B166,40.629516701192806,-73.88790668693446,4498225.620724212,594051.4016461055
B166,40.62861336315913,-73.88925014475325,4498123.909843602,593939.0471969404
B166,40.62771000934066,-73.89059356620415,4498022.199014317,593826.6927668338
B166,40.62680663973816,-73.89193695128797,4497920.488236274,593714.3383558383
B166,40.625903254352586,-73.89328030000561,4497818.777509417,593601.9839640008
B166,40.62499668896053,-73.89461910428338,4497716.720377711,593490.0152916675
B166,40.623902645521525,-73.89569079097524,4497594.137440714,593400.897524552
B166,40.62308756408389,-73.89679354094062,4497502.48898605,593308.7611395809
B166,40.624261625442564,-73.89629406214354,4497633.345937624,593349.372882606
B166,40.62535253474314,-73.8952794922669,4497755.519696373,593433.6645048322
B166,40.62619626088977,-73.89387091150115,4497850.674674322,593551.6225150122
B166,40.627039969702885,-73.89246229512196,4497945.829700844,593669.5805500556
B166,40.62788366118168,-73.89105364312864,4498040.984776021,593787.5386099295
B166,40.6287273353253,-73.88964495552062,4498136.139899924,593905.4966945946
B166,40.62983642936499,-73.88872462374361,4498260.238235672,593981.7778610394
B166,40.63036212343155,-73.88765339971967,4498319.738106146,594071.6363915135
B166,40.62958074910846,-73.88680043017159,4498233.913629192,594144.8712957582
B166,40.6302712953057,-73.88607163431948,4498311.348256101,594205.5372347201
B166,40.63020852177541,-73.88705143119633,4498303.331322714,594122.7618159666
B166,40.63010181224235,-73.88690227538017,4498291.645558293,594135.5261304005
B166,40.64286513008957,-73.87726424606736,4499718.804731853,594932.554555829
B166,40.64154672065262,-73.87736926997762,4499572.340212751,594925.5420881881
B166,40.64029917555491,-73.87797326959911,4499433.203745755,594876.2356576361
B166,40.639056599175696,-73.87857705767678,4499294.619451817,594826.9381375801
B166,40.64033299984874,-73.87844704658963,4499436.447501287,594836.1254030004
B166,40.641611759003816,-73.87796859197258,4499578.913203378,594874.7725216256
B166,40.642890515987375,-73.87749011901681,4499721.378941813,594913.4196027209
B166,40.64237332758989,-73.8771385435417,4499664.34745664,594943.8804532537
B166,40.643444029840055,-73.8768333598905,4499783.5311756125,594968.1680991248
B166,40.642320430991454,-73.87687693658177,4499658.758056028,594966.0761208034
B166,40.64268960331665,-73.8763454025286,4499700.312398155,595010.4975228665
B166,40.64258291437138,-73.87610851932564,4499688.725217231,595030.6788839387
B166,40.62909567482104,-73.88492685623152,4498182.074302533,594304.0076516909
B166,40.62839069884383,-73.88639110465483,4498102.249541991,594181.1613064882
B166,40.62797532391137,-73.88805509495403,4498054.360658261,594041.012801519
B166,40.62700966942106,-73.88929565999271,4497945.842391672,593937.4451393686
B166,40.62598213705182,-73.89038460912487,4497830.618561905,593846.7843545382
B166,40.624772374172956,-73.89103071942095,4497695.639304305,593793.8304907908
B166,40.623796337988985,-73.89225715034078,4497585.987310368,593691.4640920103
B166,40.62316365645192,-73.89379137356806,4497514.123678322,593562.5819266925
B166,40.62264816127329,-73.89543064714759,4497455.159100245,593424.648653642
B166,40.62339452339889,-73.89512505102904,4497538.3338418035,593449.4561829505
B166,40.62454545470709,-73.89419587607534,4497667.080718529,593526.4409458275
B166,40.62560448202787,-73.89312502150442,4497785.777356959,593615.5342862941
B166,40.62648688221122,-73.89178190245927,4497885.158560773,593727.8989325782
B166,40.627369266620796,-73.89043874789894,4497984.539814291,593840.2635988083
B166,40.628251635255765,-73.88909555782266,4498083.921117574,593952.6282849376
B166,40.62913398811531,-73.88775233222962,4498183.302470694,594064.9929909208
B166,40.62948747132759,-73.88611358266016,4498224.294506768,594203.0911898001
B166,40.6301508840697,-73.88526681275026,4498298.844064291,594273.772122889
B166,40.63025327404019,-73.88512395253495,4498310.363020424,594285.7101151233
B166,40.63088702654313,-73.88512546415092,4498380.711472974,594284.6907696966
B166,40.63105846254891,-73.88450660766134,4498400.405261809,594336.7870470864
B166,40.63109243166344,-73.88572275314058,4498402.872629912,594233.8883991048
B166,40.63172436326498,-73.88444022038664,4498474.395169617,594341.4641795136
B166,40.63105819397548,-73.88543122258875,4498399.384370689,594258.5916257486
B166,40.630059004006434,-73.88661838841743,4498287.197408104,594159.5952710159
B166,40.62916748055234,-73.88800023167929,4498186.755293997,594043.9802454768
B166,40.628275940405814,-73.88938203802304,4498086.313231522,593928.3652414987
B166,40.627384383567744,-73.89076380744946,4497985.871220611,593812.7502591306
B166,40.626492810039004,-73.89214553995937,4497885.429261182,593697.1352984167
B166,40.62566452500099,-73.89343059065028,4497792.117371457,593589.6060180366
B166,40.62657157180251,-73.89206633348253,4497894.256602709,593703.7242438737
B166,40.627478602327784,-73.890702039233,4497996.395885994,593817.8424898797
B166,40.62838561657593,-73.88933770790085,4498098.535221385,593931.9607560055
B166,40.62929261454603,-73.88797333948523,4498200.67460895,594046.079042199
B166,40.63019959623728,-73.88660893398526,4498302.814048767,594160.1973484132
B166,40.631106561648735,-73.88524449140013,4498404.953540907,594274.3156745939
B166,40.632013510779544,-73.88388001172898,4498507.093085442,594388.434020693
B166,40.63302079645681,-73.8826592279945,4498620.2180180205,594490.2555614044
B166,40.634135337282856,-73.88159204398752,4498745.085193916,594578.9330684881
B166,40.63526002955535,-73.8805476962444,4498871.055794686,594665.6620318237
B166,40.6365164786553,-73.87979989737299,4499011.333853814,594727.124237753
B166,40.637772922719755,-73.87905207034143,4499151.611962295,594788.5864167574
B166,40.63764969792248,-73.8790820655065,4499137.900977231,594786.2242496809
B166,40.63637144495962,-73.87976323306485,4498995.273765911,594730.4297570807
B166,40.63514931057762,-73.88059754057448,4498858.71171727,594661.6032970002
B166,40.633987473643415,-73.88157178085822,4498728.6932763,594580.8553464866
B166,40.63288973660142,-73.88266684196252,4498605.6614551,594489.7964364155
B166,40.631871496392456,-73.88388800405347,4498491.3201143,594387.9581099803
B166,40.63096034248826,-73.8852476459273,4498388.719014653,594274.2545596906
B166,40.630011097442726,-73.88453705356362,4498284.10922641,594335.6863140011
B166,40.63130166943848,-73.88423148779276,4498427.697645588,594359.7118669844
B166,40.632369784540536,-73.88314685923885,4498547.428363509,594449.9346519832
B166,40.63343788928781,-73.88206219596536,4498667.159135196,594540.1574354483
B166,40.63450598367941,-73.88097749797096,4498786.889960677,594630.3802173038
B166,40.635692593292305,-73.88014537418212,4498919.505880697,594699.0734969111
B166,40.63691118150518,-73.879381388828,4499055.598905479,594761.956973102
B166,40.63772084256566,-73.8788219143354,4499146.078809089,594808.1227298966
B166,40.63642393798052,-73.87931609887329,4499001.58241556,594768.1672107191
B166,40.63521950996246,-73.88007805562361,4498867.0634020055,594705.4348871603
B166,40.63408162042619,-73.8810326782089,4498739.723868436,594626.3129902952
B166,40.63294372282443,-73.88198726823994,4498612.38438754,594547.1910821795
B166,40.6319618124965,-73.88265360073814,4498502.670866591,594492.224495302
B166,40.631090676429835,-73.88400804827312,4498404.515921194,594378.9054557093
B166,40.62983247403105,-73.88410170949193,4498264.747936385,594372.755962146
B166,40.63762222704803,-73.87936327776607,4499134.548560994,594762.4829712834
B166,40.63635841051194,-73.88019835202468,4498993.358370853,594693.6525494264
B166,40.63509458773738,-73.88103339465333,4498852.168234745,594624.8221035756
B166,40.63389110084009,-73.88197666977251,4498717.560104489,594546.7508548639
B166,40.63290222383941,-73.883304976834,4498606.36238021,594435.8124750291
B166,40.63191333138849,-73.88463324453038,4498495.164713156,594324.8741096732
B166,40.631880840263534,-73.88472180051836,4498491.463068867,594317.4306417751
B166,40.63290511292602,-73.88344055969554,4498606.5375467725,594424.3423131102
B166,40.634015631304834,-73.88230747580603,4498731.028202799,594518.5997353297
B166,40.63522664201075,-73.88134702022971,4498866.489695324,594598.1135939047
B166,40.63643764453451,-73.88038652979391,4499001.9512449205,594677.6274371779
B166,40.63764863887508,-73.87942600449695,4499137.412851587,594757.1412650525
B166,40.64751036433393,-73.87334351878872,4500238.692559757,595257.4713766499
B166,40.648521296876886,-73.87217659506017,4500352.176746556,595354.6962270399
B166,40.64940732431699,-73.87085756771623,4500451.962162894,595464.9561462774
B166,40.650217552772695,-73.8694462339706,4500543.4354605675,595583.1254983123
B166,40.651027763834776,-73.86803486594617,4500634.9088059245,595701.2948752694
B166,40.6518379575024,-73.86662346364244,4500726.382199036,595819.4642771146
B166,40.65118162581087,-73.86751763812414,4500652.551439281,595744.8045050505
B166,40.65026824627359,-73.86881587853628,4500549.748083745,595636.3478316002
B166,40.64935485198776,-73.87011408340234,4500446.9447799185,595527.8911731078
B166,40.64844144295418,-73.87141225272319,4500344.141527733,595419.4345296264
B166,40.647528019173734,-73.87271038649972,4500241.338327134,595310.9779012095
B166,40.658515887907804,-73.85603109908442,4501479.269884314,596705.3525738189
B166,40.65948386167049,-73.85474548401879,4501588.135875462,596812.6346037356
B166,40.66044686953385,-73.85338743792195,4501696.532089384,596926.0435607899
B166,40.6614098612556,-73.85202935261466,4501804.928361249,597039.4525332104
B166,40.6621898514621,-73.85049691993822,4501893.204780305,597167.861684442
B166,40.6619142746289,-73.85062565675865,4501862.471719718,597157.3792107347
B166,40.660959761057306,-73.85199403439971,4501755.003361381,597043.0904799371
B166,40.66000523110199,-73.8533623728807,4501647.535060796,596928.8017654167
B166,40.659050684763955,-73.85473067220258,4501540.0668178955,596814.5130672347
B166,40.656026451228584,-73.85946321948721,4501199.157654095,596418.7970802904
B166,40.656885394966764,-73.85824841224458,4501295.838575024,596520.2585631607
B166,40.657766763132045,-73.85706055347893,4501394.980579679,596619.4068778193
B166,40.65721614254527,-73.85715717602363,4501333.752077868,596612.0330768457
B166,40.656326944541995,-73.85833451337098,4501233.752584892,596513.7845743678
B166,40.655484945402776,-73.85957060662254,4501138.929394255,596410.4982027137
B166,40.65213218776971,-73.8658952901232,4500759.8372601895,595880.6065254301
B166,40.65266880967348,-73.86430031412321,4500821.145876761,596014.6839563209
B166,40.64833081127146,-73.8705959191996,4500332.746804865,595488.6126894671
B166,40.647363664947086,-73.87181002130774,4500224.070199696,595387.3382437399
B166,40.6463965057009,-73.87302408821827,4500115.393646936,595286.0638065464
B166,40.647328107248455,-73.8726484353164,4500219.2140506655,595316.5003670439
B166,40.64830357720073,-73.87144586689523,4500328.801129955,595416.7888630931
B166,40.64911707249074,-73.87006699153694,4500420.600978305,595532.2118397126
B166,40.64983628722137,-73.86858549267555,4500502.048591629,595656.4431754116
B166,40.650555482809246,-73.8671039618735,4500583.496247673,595780.6745428303
B166,40.651274659253595,-73.86562239913061,4500664.943946514,595904.9059419556
B166,40.652116627100355,-73.86426084006399,4500759.893333697,596018.8129070587
B166,40.65299131276142,-73.86293124047718,4500858.441469943,596129.9680307171
B166,40.65386598296447,-73.8616016060261,4500956.989656476,596241.1231723945
B166,40.654740637708684,-73.86027193670999,4501055.537893367,596352.2783320454
B166,40.653985302048376,-73.86081097852882,4500971.10044292,596307.7932203441
B166,40.65313815410339,-73.86217099056712,4500875.573146659,596194.0313926322
B166,40.65233058190486,-73.86357086131676,4500784.397256548,596076.8400342106
B166,40.651549234684474,-73.86499714058591,4500696.105591502,595957.3755166553
B166,40.650767869707856,-73.86642338644751,4500607.813972654,595837.9110257837
B166,40.64998648697574,-73.86784959890194,4500519.522399919,595718.4465616203
B166,40.64920508648889,-73.86927577794964,4500431.230873223,595598.982124193
B166,40.652677076679886,-73.865152015958,4500821.133953863,595942.6658219446
B166,40.65353429718654,-73.86363865189448,4500917.9429712,596069.3820053661
B166,40.65439149769627,-73.86212524894025,4501014.752042829,596196.0982177112
B166,40.65492561678834,-73.86054731884505,4501075.769996403,596328.7310540199
B166,40.65407762351423,-73.86187607941845,4500980.18269056,596217.614428679
B166,40.65320886907445,-73.86337807379329,4500882.103172555,596091.878973651
B166,40.65256482690315,-73.86506209666788,4500808.771653457,595950.4287763995
B166,40.664117198050704,-73.84497232050124,4502113.273206527,597632.0567197656
B166,40.663284272153476,-73.84654374726492,4502019.069125716,597500.4376480134
B166,40.662629252827415,-73.84826771277984,4501944.447290056,597355.6621868609
B166,40.66271729666111,-73.84836270240154,4501954.11553581,597347.5045493467
B166,40.66356568220988,-73.84679084192958,4502050.033445989,597479.1408121928
B166,40.66425007276896,-73.84508795929952,4502127.894742304,597622.088049184
B166,40.66287818844102,-73.84836033762475,4501971.9781726245,597347.4704989572
B166,40.66366830303055,-73.84683588811166,4502061.3750712965,597475.183625259
B166,40.66430289189649,-73.84518613529295,4502133.648993274,597613.7122670151
B166,40.66430641829718,-73.84517348398057,4502134.054493804,597614.7765329767
B166,40.663592673288036,-73.8467642676395,4502053.059094857,597481.347843755
B166,40.66283892145863,-73.84832513928303,4501967.658260808,597350.5029556535
B166,40.666358838278846,-73.84257168223722,4502364.778591764,597831.7057714674
B166,40.66615871700267,-73.84184754615745,4502343.369944368,597893.2073531776
B166,40.665259505088336,-73.84169494785752,4502243.721515061,597907.4212095651
B166,40.664790346993534,-73.84292915574632,4502190.268120908,597803.7812609506
B166,40.66476260549986,-73.84436598337706,4502185.591142607,597682.3684251821
B166,40.66546912413557,-73.8427484305263,4502265.81785886,597818.0658980175
B166,40.662987804777195,-73.84929502084204,4501983.111756268,597268.3013516316
B166,40.6636846231069,-73.84775807034615,4502062.164647448,597397.2076324931
B166,40.664381420844315,-73.84622108773927,4502141.217582098,597526.1139485156
B166,40.66507819798871,-73.84468407302136,4502220.270560309,597655.0202996915
B166,40.6653425547039,-73.84400965225491,4502250.3652497865,597711.6421649622
B166,40.66457619354583,-73.84548737023971,4502163.652811679,597587.8506498159
B166,40.66384799387089,-73.84699904411129,4502081.141024642,597461.1304180191
B166,40.66311977426916,-73.84851068497733,4501998.629282952,597334.4102189844
B166,40.665142139867655,-73.84190651869838,4502230.457608884,597889.7091265082
B166,40.665483809062124,-73.84244407359894,4502267.786680019,597843.7711005316
B166,40.66645715208814,-73.84261079431018,4502375.648538734,597828.2560722234
B166,40.66556519429999,-73.8432525721664,4502275.921440019,597775.3115203193
B166,40.66555675576515,-73.84354667915272,4502274.65764251,597750.4636194358
B166,40.66656996073593,-73.84259650818835,4502388.186931086,597829.2987652386
B166,40.661780729262524,-73.84973263901591,4501848.634581198,597233.0620958362
B166,40.660931610370035,-73.851131813752815,4501752.830506229,597116.0179302417
B166,40.66008247437501,-73.85253095286947,4501657.0264824135,596998.9737869988
B166,40.65913133597583,-73.85380720049262,4501550.036879597,596892.4629637847
B166,40.658142858827816,-73.8550384485112,4501438.95357452,596789.8071641017
B166,40.65715436838767,-73.85626966004193,4501327.870324584,596687.151372078
B166,40.65616586465633,-73.85750083508596,4501216.787129742,596584.4955877797
B166,40.65517734763464,-73.8587319736444,4501105.703989942,596481.8398112765
B166,40.65535679798981,-73.85930343310355,4501124.9972129185,596433.2697170384
B166,40.65628781364403,-73.85799728959265,4501229.779017674,596542.3496934942
B166,40.657218814366004,-73.85669110962499,4501334.560876133,596651.4296842141
B166,40.65814980015488,-73.85538489319966,4501439.342788356,596760.5096891423
B166,40.659080771009776,-73.85407864031568,4501544.124754409,596869.5897082221
B166,40.66001172692985,-73.85277235097212,4501648.906774356,596978.6697414004
B166,40.66094266791425,-73.85146602516805,4501753.688848263,597087.7497886172
B166,40.66187359396206,-73.85015966290248,4501858.470976187,597196.8298498231
B166,40.643996220606844,-73.87664164487198,4499845.0346284695,594983.5957838849
B166,40.643772670493824,-73.87604440535802,4499820.864417781,595034.4124369202
B166,40.63956120004103,-73.87807329844783,4499351.176284988,594868.8221462911
B166,40.64084964395284,-73.877419108935,4499494.906843877,594922.3153844309
B166,40.64213808395975,-73.87676489415811,4499638.637448758,594975.8085898792
B166,40.643426520060864,-73.87611065411576,4499782.368099583,595029.3017625574
B166,40.64462912280245,-73.8752202212988,4499916.82656921,595102.8856571866
B166,40.645827097348516,-73.87431704105668,4500050.785878787,595177.5512130248
B166,40.645828915055716,-73.87431087343178,4500050.994329771,595178.0701192021
B166,40.644627788373555,-73.8752068089007,4499916.692943104,595104.0216250804
B166,40.64341300717555,-73.87606530788494,4499780.917086132,595033.1552100327
B166,40.64212843208352,-73.87673250452215,4499637.601009955,594978.5610514772
B166,40.64084385293794,-73.87739967547077,4499494.2849802235,594923.9668608581
B166,40.63955926973967,-73.87806682073222,4499350.968996979,594869.3726382542
B166,40.64602786089795,-73.87447942115062,4500072.896108465,595163.5363492953
B166,40.64488344236913,-73.87539123079054,4499944.87264034,595088.0651175784
B166,40.644065800576854,-73.87672826355336,4499852.664873563,594976.1731056734
B166,40.644890531108274,-73.87660808649667,4499944.344613163,594985.1653008398
B166,40.646151193475475,-73.87601688109102,4500084.924274995,595033.3655292031
B166,40.64689618795823,-73.87458520176085,4500169.171123041,595153.3589133564
B166,40.59624946649889,-73.90724222031365,4494512.295901506,592461.9877275943
B166,40.59709396883206,-73.90698683635891,4494606.307998168,592482.433191226
B166,40.59636757817778,-73.90626990120788,4494526.428516271,592544.0976544465
B166,40.59654051927215,-73.9059134915094,4494546.00053391,592574.0166461931
B166,40.59517952960737,-73.90584962851494,4494394.991265407,592581.2979699515
B166,40.5955832210928,-73.9066152252992,4494438.998146243,592515.9594167508
B166,40.596438599977134,-73.90599597730036,4494534.6002646815,592567.1777262386
B166,40.59712241567985,-73.90716748905498,4494609.27597332,592467.1082527878
B166,40.59816000308423,-73.9062997298098,4494725.365023494,592539.101884975
B166,40.599045155490884,-73.904929843476907,4494825.062167206,592653.7893382434
B166,40.5978985595228,-73.90572708048295,4494696.945631332,592587.9159816903
B166,40.59705210356909,-73.90772827049359,4494600.882127503,592419.7551706865
B166,40.59757057482546,-73.9085471022723,4494657.575657393,592349.7570065436
B166,40.59813098694183,-73.90778564807157,4494720.583181166,592413.4144121645
B166,40.59607376866235,-74.00123981251699,4494398.317443629,584508.6189938947
B166,40.596185877087294,-74.00122185252248,4494410.779201945,584509.9974989143
B166,40.596122351112506,-74.00004189597797,4494404.860872772,584609.9192788908
B166,40.59648408059352,-74.00119332916583,4494443.908458108,584512.0354567936
B166,40.59033745791848,-73.99360232766637,4493768.921553445,585162.142160604
B166,40.591452968818004,-73.99461468334229,4493891.769333386,585075.0605821339
B166,40.592568470679645,-73.99562707284147,4494014.617073968,584987.9789728996
B166,40.59353973348812,-73.99686694975917,4494121.235314993,584881.8331010848
B166,40.594501693180995,-73.99812151243762,4494226.808212154,584774.4593369497
B166,40.594497932067846,-73.99806039130716,4494226.449567002,584779.6359656503
B166,40.5935786261834,-73.99675194945348,4494125.66344768,584891.5150108591
B166,40.59265930531977,-73.99544354362682,4494024.877279746,585003.394045207
B166,40.59150973471226,-73.99450096666614,4493898.180473518,585084.611408718
B166,40.59035637956382,-73.99356442247547,4493771.05859932,585165.3257704268
B166,40.59462142296108,-73.99705749381252,4494241.123807336,584864.3418446329
B166,40.59362661464914,-73.9959314926753,4494131.7817806415,584960.8796912079
B166,40.59263179520909,-73.99480552508798,4494022.4397117905,585057.4175175223
B166,40.591549416871146,-73.99384083515572,4493903.223491336,585140.4218227045
B166,40.59041305795854,-73.99297558222374,4493777.919862107,585215.0827115616
B166,40.59067774073298,-73.993248730766,4493807.036453648,585191.6323925351
B166,40.591774451607996,-73.99419795129353,4493927.858041264,585109.9170928749
B166,40.59284767529635,-73.99518855857283,4494046.033360306,585024.7320428693
B166,40.593855113622034,-73.99629505355489,4494156.795378836,584929.826758091
B166,40.59486254119546,-73.99740158192493,4494267.55735584,584834.9214518269
B166,40.595603553157645,-73.99820223135738,4494349.041694164,584766.2374268533
B166,40.595451740824956,-73.99910539629293,4494331.320681603,584690.0072911084
B166,40.5948899929509,-73.99821588689358,4494269.820288347,584765.9832271946
B166,40.59550075089113,-73.9996356720519,4494336.251048174,584645.075849637
B166,40.59584363428914,-73.99852242447372,4494375.383498502,584738.8409920844
B166,40.59536439401161,-73.99848527864808,4494322.221513677,584742.5892430698
B166,40.59602975793525,-73.99975780731651,4494394.8556925375,584634.0741565552
B166,40.583515405597886,-73.98369003315823,4493021.27937559,586009.6818736823
B166,40.583882966388046,-73.98540286907695,4493060.408632477,585864.2531919288
B166,40.58425802494999,-73.98711181559037,4493100.376775255,585719.1456928556
B166,40.5848843147912,-73.98869026312458,4493168.36226336,585584.7635902595
B166,40.58569441727738,-73.99011166466313,4493256.906521353,585463.4405045743
B166,40.586769287083655,-73.99119733833325,4493375.168436828,585370.1952419147
B166,40.58797721485495,-73.99198214030746,4493508.492915455,585302.2451641357
B166,40.58922934273894,-73.99266700836642,4493646.821144188,585242.6980769767
B166,40.59047043489584,-73.99338001726444,4493783.897606947,585180.7857858721
B166,40.59162299467844,-73.99431867563753,4493910.928985723,585099.8933918062
B166,40.59271680713118,-73.99536136101801,4494031.339573365,585010.275439062
B166,40.593736940471764,-73.99653450618757,4494143.446694023,584909.7143397303
B166,40.59471586460897,-73.99775766687945,4494250.932567595,584804.9761704339
B166,40.595527834987664,-73.99918338949728,4494339.692439181,584683.3118264424
B166,40.59555764411769,-73.99919160363937,4494342.993480172,584682.5791679921
B166,40.594778845914156,-73.99773437943846,4494257.946195087,584806.8670874394
B166,40.5937698538733,-73.9965451210209,4494147.089985821,584908.7744959736
B166,40.592759603647174,-73.99535734868365,4494036.094043757,585010.5607531479
B166,40.591667177092035,-73.99431290600653,4493915.838998503,585100.3256024424
B166,40.59051709425265,-73.99336903359895,4493789.087619609,585181.6560320682
B166,40.58927306859823,-73.99266201991274,4493651.6797287455,585243.0646896507
B166,40.588023774984755,-73.991968302623,4493513.674691169,585303.3570132856
B166,40.58681022103138,-73.99119376554722,4493379.715740318,585370.4455392298
B166,40.58574368741388,-73.9901001310542,4493262.386906084,585464.3538475152
B166,40.58499789039185,-73.98861371122071,4493181.044032234,585591.0973049315
B166,40.58430488575125,-73.98709500414631,4493105.594883987,585720.5086104169
B166,40.58391559667657,-73.98539043649099,4493064.042852991,585865.2636332094
