id,LONGITUDE,LATITUDE
M104,590799.3311425888,4516430.568948915
M104,590655.315404663,4516166.895080959
M104,590640.4310107765,4516202.263202969
M104,590524.3376999476,4516149.551185044
M104,590489.3779339126,4516168.409604615
M104,590436.3958634617,4516396.727834114
M104,590520.520370664,4516678.732691933
M104,590491.2704553679,4516976.948865433
M104,590595.3617162218,4517258.781082211
M105,584938.8946293436,4507801.2231922215
M105,584995.4769183046,4507836.61218776
M105,585036.4093874287,4507951.468884147
M105,585118.3424953741,4508275.279102273
M105,585219.6723407009,4508543.770598981
M105,585170.144448088,4508301.312066443
M108T,588160.7705631076,4512816.936594494
M108T,588359.625236984,4513080.204747073
M108T,588380.3542519088,4513088.034000828
M108T,588193.1238694346,4512816.989476095
M108T,588697.522570768,4513566.980813873
M108T,588517.9840923948,4513289.8209402785
M108T,588596.9601761327,4513428.836053572
M108T,588773.9854666861,4513707.511904411
M108T,588875.5022531506,4513845.01295972
M140,588401.8242266106,4520281.948322697
M140,588414.2508502854,4520434.2731222315
M140,588512.1385488827,4520695.870832128
M140,588485.0451776471,4520547.877850394
M140,588544.8840278585,4521005.321188032
M140,588454.1991533703,4520692.726586363
M140,588384.3666115344,4520379.243007319
M140,588199.8897968996,4520148.876046183
M140,588277.1684950534,4520412.739951578
M140,588427.6153965798,4520701.365644246
M140,588536.414439319,4521008.031218102
M140,588471.1548760489,4520699.265893099
M140,588488.42477402,4520702.385933963
M192,589044.1976167494,4515197.287325821
M192,589061.8457255824,4515239.629061723
M194,584693.9120678278,4507065.1744326325
M194,584663.7503937795,4507164.3779545
M194,584728.3322408736,4507191.58219432
M283,583211.115870034,4507972.425271165
M283,583184.9140241105,4507944.650914288
M283,583043.4466127164,4507689.256062162
M283,583081.5881215306,4507451.184626331
M283,583118.8969381952,4507221.312262953
M283,582944.4883205055,4507093.221272742
M283,582925.5254011174,4506810.507737777
M283,582862.1780670321,4506604.920056507
M283,582935.4551904659,4506426.615573339
M283,582855.2757724114,4506678.378971186
M283,582889.3627851524,4506875.089993866
M283,582937.6797947501,4507170.9987601405
M283,583074.1588538252,4507341.430919501
M283,582993.2732438459,4507547.025383396
M283,583039.3646892966,4507843.28910533
M283,582892.9251869748,4506684.246521899
M283,582892.9251869748,4506684.246521899
M283,583221.8719190758,4507657.488644505
M286,589185.8007054474,4514632.161438561
M286,589036.6910293091,4514734.578426465
M286,589110.8863785404,4514758.8068034
Q001,606291.309458848,4510458.932978376
Q001,606148.1949365578,4510553.24446582
Q001,606585.1360434251,4510919.332207504
Q001,606259.1338985603,4511775.873433199
Q001,606481.7256830252,4511569.343883097
Q001,606704.1204148312,4511362.675059637
Q001,606774.8132668945,4511073.645904824
Q001,606622.880737488,4510938.372166637
Q001,606521.2389852883,4510755.492919269
Q001,606321.8312593823,4510581.341592404
Q001,606075.9116376786,4510576.8632341055
Q001,605925.4566604774,4510716.48936467
Q001,605630.2476556475,4510645.405867841
Q001,605375.6727205978,4510751.33307186
Q001,605366.0283949091,4510934.751510901
Q001,605660.0359756248,4511008.7250516815
Q001,605955.1919508545,4511008.375306332
Q001,605886.9726781474,4511280.997090489
Q001,606012.3640561247,4511464.392507621
Q001,605965.4350359023,4511745.96469026
Q001,606015.0474771243,4511930.354616182
Q001,606450.8956915998,4511775.1317427745
Q001,606654.5800791676,4511543.540901328
Q001,606756.1846524723,4511347.9308520565
Q001,606534.7681926532,4511567.229918337
Q001,606313.3517082763,4511786.52872999
Q001,606243.4861761256,4511985.599914721
Q001,605683.310812516,4513645.614211227
Q001,605821.3886214123,4513509.977477973
Q001,605742.0964465606,4513400.111464115
Q001,605466.1009581209,4513307.189908029
Q001,605190.1056569,4513214.268469106
Q001,605006.4700487148,4513297.735539966
Q001,605218.4302616743,4513436.183714811
Q001,605444.0566894208,4513618.088045262
Q001,605249.7607984758,4513882.364100238
Q001,605438.558441708,4513732.140973129
Q001,605409.6153500472,4513641.149864091
Q001,605191.0432742157,4513516.530849916
Q001,605200.1179157855,4513644.414134112
Q001,605231.6343160958,4513655.298062056
Q001,605197.6014483974,4513730.655541428
Q001,605270.2416446434,4513803.912715493
Q001,605108.6184166003,4513830.113639304
Q001,604945.4951874465,4512731.183643874
Q001,604788.1459854096,4512574.074064716
Q001,604684.4320670157,4512385.400968174
Q001,604795.2163658349,4512118.843395132
Q001,604726.4367661173,4512144.977913126
Q001,604557.0969268731,4512317.652275023
Q001,604496.6158108788,4512598.73164856
Q001,604563.9041044139,4512802.569593604
Q001,604738.967275072,4512867.049534495
Q001,605934.5575565228,4511949.430369563
Q001,605975.8736061351,4512063.2200462585
Q001,606076.1468642349,4512012.1933894595
Q001,605953.2559872579,4512077.182592764
Q001,606243.2203287962,4512276.185393299
Q001,606189.000247005,4511981.980650728
Q001,606116.2904046687,4512221.484736284
Q001,606369.4352787382,4512437.948612044
Q001,606106.9949182302,4512249.266977303
Q001,606133.8895449076,4512264.464370897
Q001,605995.4574595164,4512197.34129125
Q001,606077.5079139896,4512263.0323017705
Q001,606242.6888844131,4512418.1191895
Q001,606271.6445957203,4512375.44639209
Q001,606070.4138454449,4512396.005645347
Q001,605970.6633337807,4512318.511072303
Q001,605832.2602504037,4512476.074930388
Q001,606273.2273752698,4512454.56080056
Q001,606274.4483743873,4512474.421994005
Q001,605528.8979458425,4512728.560564036
Q001,605735.6990126678,4512508.982671979
Q001,605907.0720751643,4512256.880869007
Q001,605801.7029595792,4512022.284336633
Q001,605717.9232374792,4512285.966607643
Q001,605593.462627226,4512558.146091307
Q001,605414.8175462574,4512769.078449176
Q001,605184.9232351132,4512690.090174126
Q001,604957.9462860285,4512793.127916771
Q001,604970.1283319368,4512933.722858561
Q001,605261.5897124234,4512870.1643472575
Q001,605851.8348888814,4513261.234480608
Q001,605963.4325400753,4512982.906375215
Q001,606108.6516779239,4512722.092293143
Q001,606281.8664324543,4512509.443129885
Q001,606233.8085234076,4512471.404636916
Q001,606236.3306295197,4512452.729109473
Q001,605949.2083177525,4512434.476056804
Q001,605716.6883190009,4512614.374364881
Q001,605480.9985547734,4512795.514567116
Q001,605212.3643423294,4512928.766045698
Q001,605099.4088383944,4513122.864641546
Q001,605366.5118364049,4513224.717194186
Q001,605605.8335277237,4513247.84768672
Q001A,606893.588982299,4510647.925066833
Q001A,606893.588982299,4510647.925066833
Q001A,606653.4901266771,4510444.998372535
Q001A,606387.1178907328,4510371.553442038
Q001A,606590.546192341,4510483.738264942
Q001A,606869.1364127472,4510564.60458337
Q001A,606632.640086812,4510502.685048097
Q001A,606503.5689729459,4510580.699466127
Q001A,606719.2747000423,4510767.462406238
Q001A,606928.7957113811,4510860.124204126
Q001A,606903.9425561593,4510570.64242177
Q004,591130.103861406,4514860.290592787
Q004,590915.9431631373,4514623.8157888865
Q004,590849.4952347104,4514419.1193634225
Q004,590653.6670927224,4514415.7378156
Q004,590573.8822235316,4514623.714716217
Q004,590825.5508043384,4514807.594345609
Q004,591039.2446289692,4515044.491058989
Q004,591108.2381126449,4515055.339344797
Q004,591258.8710804799,4515064.51142277
Q005,602520.8896889413,4504414.51433592
Q005,602650.1073310388,4504392.789455817
Q005,602603.5408239771,4503032.658642379
Q005,602554.2501162095,4502713.991587048
Q005,602402.4510611321,4502497.349354564
Q005,602378.0944990618,4502743.991197561
Q005,602425.2649513821,4503062.978853692
Q005,602900.8265506935,4503748.620479532
Q005,602852.1191052675,4503500.924902326
Q005,602684.450721109,4503254.345364599
Q005,602485.1355483781,4503189.722322917
Q005,602327.0016305352,4503383.525322876
Q005,602521.0149322893,4503510.78199534
Q005,602501.130794338,4503812.7448203955
Q005,602433.2001362512,4504100.291480795
Q005,602595.7922960172,4504285.062603934
Q005,602714.682667276,4504164.113022954
Q005,602746.130734384,4503863.134490407
Q008,605846.5633466134,4500976.428950284
Q008,605941.6720055051,4501353.205396038
Q008,605821.7020204146,4501089.714823033
Q008,605812.4969681206,4501332.794501087
Q008,605859.9603292763,4501405.794519256
Q008,605831.4986406502,4501166.357840246
Q008,605780.9849189667,4501103.046779891
Q008,605782.3919674266,4501097.634196778
Q008,605635.349573134,4501067.074091884
Q008,605631.9553754652,4501271.729694478
Q008,605810.3838336382,4501456.099557507
Q008,606440.6169655967,4502312.673702781
Q008,606368.5673841655,4502033.287631196
Q008,606230.5284297457,4501775.527081183
Q008,606092.4893886164,4501517.766741354
Q008,605813.7106615257,4501505.511083346
Q008,605936.68777376,4501679.017010304
Q008,605985.6664529473,4501956.4107403075
Q008,606137.3269757449,4502192.273874641
Q008,606318.840799845,4502355.054722755
Q008,606300.4752484609,4502111.995431788
Q008,606300.4752484609,4502111.995431788
Q010A,601886.0941235098,4515962.15291002
Q010A,601691.6286671507,4515914.086358831
Q010A,601887.9489953659,4516013.169090793
Q010A,602713.1281725643,4516163.094338797
Q010A,602413.5534081938,4516124.757502682
Q010A,602119.242110901,4516044.093145364
Q010A,602053.7178935214,4516177.255301979
Q010A,602359.0844153349,4516194.941320347
Q010A,602651.7368422018,4516275.770807783
Q010A,602631.2099638527,4516329.021038433
Q015,595655.4705639515,4505653.352240438
Q015,595974.0280682027,4505658.237688717
Q015,595918.8065557522,4505583.287316666
Q015,595607.5897896038,4505498.283033803
Q015,595448.9957250138,4505760.809679972
Q015,595602.006916384,4505703.203163048
Q015,595560.8643946338,4505892.116051822
Q015,595545.9917580455,4505932.11044739
Q015,596751.5667114068,4505789.970576378
Q015,596456.308275715,4505718.370567865
Q015,596161.0500521552,4505646.770625218
Q015,595864.6631911317,4505686.305416032
Q015,595914.0869537776,4505733.476851213
Q015,596208.5267212564,4505762.555577839
Q015,596493.9400957001,4505857.4568662625
Q015,596654.4530083288,4506091.126931691
Q015,596857.1220481225,4505965.380482931
Q015,598121.0115577905,4507180.073265307
Q015,598094.8915483232,4507216.246297825
Q015,598401.4134716018,4507181.236751178
Q015,598177.0314484683,4507129.8714750875
Q015,598165.8530900475,4507201.915962947
Q015,598320.3166797837,4507312.636578126
Q015,597821.6027702111,4506375.836310024
Q015,598019.5155432969,4506493.3611974865
Q015,597975.8496361804,4506349.500776511
Q015,597873.4627685356,4506295.510345261
Q015,597873.4627685356,4506295.510345261
Q015,596957.0262575676,4506723.595875743
Q015,596749.7883956805,4506642.456199421
Q015,596883.9896503291,4506887.474398536
Q015,598193.9291952758,4506948.370999237
Q015,598184.1061244336,4506681.958113133
Q015,598086.9338070744,4506496.068413851
Q015,598167.6827715735,4506668.595930465
Q015,598076.3708009955,4506935.937835551
Q015,598064.8055542768,4507022.92207161
Q015,598113.7363768751,4506738.057636576
Q015,598027.9434080618,4506532.651087434
Q015,597765.611115807,4506661.703732144
Q015,597490.2992076373,4506761.704571787
Q015,597205.4553295183,4506836.656325376
Q015,597213.5312398952,4506944.224434617
Q015,597504.3448175571,4506975.161840424
Q015,597792.5087185402,4507029.765459828
Q015,597668.041914722,4506104.733061526
Q015,597407.2724347466,4505995.327764652
Q015,597220.9793662259,4506232.420878324
Q015,597329.4071458149,4506274.015555822
Q015,597638.499903266,4506223.997095873
Q015,596069.0878935584,4505742.098680786
Q015,595772.5627404472,4505764.232588588
Q015,595534.7027547914,4505821.888773097
Q015,595603.1188926467,4506104.389009302
Q015,595785.2292613133,4506324.551300395
Q015,596076.5624416077,4506369.529469101
Q015,596256.2225380251,4506142.652926554
Q015,596202.0396602509,4506300.104026443
Q015,596460.4796054659,4506387.647224818
Q015,596520.5080558325,4506239.595146298
Q015,596729.3329668291,4506187.33446455
Q015,596557.7563493814,4506146.559962448
Q015,596412.0649096031,4506214.054162263
Q015,596526.7562914987,4506023.284935298
Q015,596360.1582413809,4505821.103598454
Q015,597231.0364430863,4506190.042214306
Q015,597374.4148120821,4505959.907222362
Q015,597129.2633655589,4506022.616798922
Q015,596856.1755292739,4506139.765317549
Q015,597066.4726676589,4506165.551649904
Q015,595663.5603186019,4506319.7761700535
Q015,595639.9324983136,4506382.367056312
Q015,596190.0929031378,4506309.6359033575
Q015,597681.4190787106,4506375.163347994
Q015,597818.3400528519,4506236.132888686
Q015,597539.906771254,4506272.266321154
Q015,597261.4736641673,4506308.399674521
Q015,597159.9433905592,4506431.729840651
Q015,597412.7992059211,4506422.24182978
Q015,597768.9810382781,4506268.786586604
Q015,597768.9810382781,4506268.786586604
Q015,596920.0876243194,4506154.712601301
Q015,596728.3335414147,4506355.430254656
Q015,597050.2555332513,4506318.903691765
Q015,596865.8936150306,4506440.303690545
Q015,596934.5397563458,4506655.78538506
Q015,597108.9111108532,4506851.875850579
Q015,597388.2950513983,4506771.405395285
Q015,597667.6791455674,4506690.9348042775
Q015,597926.4308827015,4506558.972601113
Q015,597872.7271750246,4506413.565906693
Q015,597583.6692381203,4506382.316011024
Q015,597311.8977497185,4506472.838872083
Q015,597096.8492280366,4506346.192731071
Q021,604012.42868871,4509389.077476154
Q021,603957.728620382,4509090.686017758
Q021,603655.2620544292,4509142.1575457165
Q021,603747.880286764,4509401.750587709
Q021,603887.8170250651,4509540.351222688
Q021,603783.6325354332,4509468.015423692
Q021,603600.5991215553,4509236.413916083
Q021,603822.2420474404,4509046.125005646
Q021,603563.9683350904,4508908.876833088
Q021,603407.3091776315,4509079.003732096
Q021,603300.0725816392,4509371.9478024235
Q021,603399.1442865643,4509560.523859114
Q021,603698.6734828579,4509647.692072246
Q021,603744.0491874281,4509650.527455496
Q021,603744.0491874281,4509650.527455496
Q021,604290.445353439,4509660.775322078
Q021,604520.0782200674,4509454.441677713
Q021,604749.711081589,4509248.107786553
Q021,604623.6234367266,4509088.018761334
Q021,604330.5193459444,4509165.172065366
Q021,604084.6159777655,4509351.7743527265
Q021,603980.73080179,4509581.982859867
Q021,604024.863648087,4509730.836077663
Q021,604594.5843262201,4509584.233332028
Q021,604791.7026003113,4509363.366047827
Q021,605063.5588402563,4509295.49565178
Q021,605313.4396251516,4509395.610429684
Q021,605185.6776468942,4509270.87798042
Q021,604897.2549566461,4509275.113444308
Q021,604645.0584040583,4509417.301074228
Q021,604428.3872648592,4509610.7698611375
Q021,604403.9054643831,4509810.5264158985
Q021,603925.4022505302,4509511.388914288
Q021,604051.537043768,4509486.328300911
Q021,603958.628593172,4509563.026046971
Q021,604374.6873839444,4510554.4128749
Q021,604113.2406784187,4510438.998389327
Q021,603949.8509939711,4510589.949234606
Q021,603861.1901326227,4510862.345078531
Q021,603972.7298716301,4511135.038037658
Q021,604105.7463741071,4511066.446517286
Q021,604270.0011972687,4510829.809867838
Q021,604026.0693502858,4510200.784353058
Q021,604117.638963375,4509925.75371148
Q021,603983.5524670085,4509765.148060175
Q021,603791.1287179874,4509874.155629159
Q021,603662.4249808243,4510133.890194908
Q021,603847.6652415581,4510279.828806653
Q021,604128.9251935318,4510230.369120544
Q021,604317.6397911096,4509949.345112355
Q021,604200.0009575221,4509935.220487308
Q021,604055.0902305221,4510239.124120944
Q021,604230.3202673837,4510096.828467091
Q021,604067.7421089318,4510341.947277039
Q021,604267.5357593899,4510475.0968606565
Q021,604433.0889852609,4510368.555854544
Q021,604466.2481362646,4510086.221794631
Q021,603773.0910555342,4510858.454458172
Q021,603862.9645146778,4510583.94439661
Q021,603889.6140784782,4510337.82073691
Q021,603626.2834556982,4510225.979319556
Q021,603537.5705081795,4510500.8664000435
Q021,603448.8573735765,4510775.753376925
Q021,603501.8006513531,4510914.3639425505
Q024,601655.3422329957,4511336.492407971
Q024,601760.4669875638,4511142.935662511
Q024,601629.5537398523,4510884.772807536
Q024,601355.145240742,4510834.350365382
Q024,601055.0510545882,4510833.391758561
Q024,600990.5997936425,4511029.671105628
Q024,601069.5439958156,4511298.9564264715
Q024,601366.2931085775,4511343.649094989
Q024,600491.155096635,4510834.038796497
Q024,600447.5822369603,4510842.036886015
Q024,600147.8571199564,4510901.845360329
Q024,600165.8989207494,4511180.823320177
Q024,600302.211343565,4511393.896386263
Q024,600539.676227098,4511586.309270993
Q024,600806.722983233,4511682.119055751
Q024,601052.0052335272,4511597.908280334
Q024,601009.2109116521,4511299.632384905
Q024,600937.0535361049,4511003.815327562
Q024,600794.2591105674,4510821.116267393
Q027,606626.238210937,4502515.076992485
Q027,606617.1186959114,4502638.688805147
Q027,606534.4096674162,4502584.1134547815
Q027,606504.0151036094,4502627.170667749
Q027,606619.3378881699,4502778.1210539
Q027,606839.1295737321,4502929.030544581
Q027,606751.8383294911,4502800.644202755
Q027,606727.5946664567,4502743.9081347035
Q027,606765.7711143097,4502909.041900934
Q027,606909.6762183576,4503141.083487528
Q027,606792.4713480356,4503040.225787257
Q027,606652.4515339201,4502778.971247841
Q027,606761.2943838066,4503051.739103559
Q027,606906.2650546106,4503322.668906925
Q027,606927.1701060913,4503159.261659485
Q027,607655.5521471757,4505071.892432554
Q027,607645.6375230601,4505006.438106266
Q027,607563.5220458106,4505029.3362139035
Q027,607589.406139879,4505034.055505346
Q027,607413.4158741134,4503984.348699852
Q027,607544.5258389829,4504253.088719067
Q027,607706.9528697142,4504498.28821803
Q027,607597.8954995224,4504260.332888216
Q027,607465.9351302288,4503992.009375706
Q027,607361.0504703504,4504027.705670736
Q027,607518.6634477733,4504297.699605208
Q027,607554.6645914098,4504560.82860893
Q027,607585.5584183737,4504866.2681904305
Q027,607609.2829161882,4504639.7818729635
Q027,607554.3352172294,4504334.37757525
Q027,607417.6617647139,4504050.885143562
Q027,607054.4489935343,4503403.3169978745
Q027,607055.7858516029,4503471.099897565
Q027,607222.2496741666,4503711.159862602
Q027,607282.991362708,4503794.980990487
Q027,607122.0458526107,4503551.186878662
Q027,606962.3554534576,4503306.6550628375
Q027,606827.5920800073,4503047.4684874425
Q027,606692.82861201,4502788.282119211
Q027,606539.4117589688,4502540.588028194
Q027,606623.7263031233,4502709.441804076
Q027,606763.2574169405,4502966.092924263
Q027,606902.7884441487,4503222.744254948
Q027,606982.7648149728,4503442.891901942
Q027,607045.0511197071,4503550.308222154
Q027,607077.2770976662,4503534.645756082
Q027,607309.5918538766,4503713.735790937
Q027,607115.1328180871,4503436.984984517
Q027,607260.2853915275,4503704.094327733
Q027,607145.4428390728,4503709.1424552435
Q027,607300.2353324108,4503907.551525866
Q027,607178.3888307106,4503704.960523731
Q051,603070.6240695046,4505516.731966594
Q051,602990.5329852343,4505237.463695637
Q051,603114.9116909403,4505424.443885848
Q051,603286.6755098708,4505371.121025463
Q083,593379.4633784883,4504272.798140665
Q083,593272.5058367332,4503975.127851957
Q083,593310.3313073593,4504178.717490304
Q083,593490.7338628897,4504451.730707832
Q083,593145.9708451346,4503653.318918322
Q083,593206.6786286324,4503652.662252836
Q083,592992.0459828018,4503780.437760608
Q083,593196.2470755226,4503947.89700763
Q083,593298.1956598489,4504221.449566707
Q083,593456.9037973358,4504468.710270147
Q083,593615.6118874676,4504715.971169874
Q083,593730.0046052026,4504893.174176926
Q083,593574.5858205165,4504643.832501086
Q083,593419.1669828498,4504394.491020277
Q083,593268.9213938904,4504142.933842261
Q083,593189.7178380835,4503861.711441232
Q083,594225.715710185,4505094.067300164
Q083,593774.6757864279,4505028.953567199
Q083,593756.3327638663,4505067.57095015
Q083,594062.5677424925,4505089.5336097125
Q083,594383.474873554,4505182.273739478
Q083,594070.6410479235,4505087.32373303
Q083,595568.9331782224,4506194.261776369
Q083,595618.399313066,4506187.817610868
Q083,595432.2392232184,4505840.0198300835
Q083,595534.0425379807,4506068.015311127
Q083,595540.2075305358,4506351.266709679
Q083,595567.3168805335,4506100.237116515
Q083,596490.1114993929,4506410.593551733
Q083,596612.9517783516,4506484.780821771
Q083,597630.1295734182,4507010.636304111
Q083,597347.681461378,4506981.831958593
Q083,597084.1590941225,4506890.823557233
Q083,597054.6878389585,4506954.181672902
Q083,597328.6197430412,4507013.248026948
Q083,597606.4101972135,4507053.467678759
Q083,597765.8011079982,4507048.968577349
Q083,597682.2382474302,4507037.168528613
Q083,597765.7845063881,4507020.617225247
Q083,598028.6222973657,4507262.896946553
Q083,598302.4728401692,4507405.110969234
Q083,597905.8268548943,4507101.944011422
Q083,597918.6028522588,4507167.70649357
Q083,597980.9820108276,4507199.841196851
Q083,597818.6038541509,4507152.29804388
Q083,598094.7678401173,4507256.740469918
Q083,596409.924066126,4506403.142718834
Q083,596221.2271644371,4506372.203829071
Q083,595939.2185756926,4506376.140310788
Q083,595658.7284861462,4506305.291986602
Q083,595661.9828444432,4506392.946249107
Q083,595948.8605792221,4506430.300605958
Q083,595638.1881821515,4506384.166399076
Q083,595664.2018312261,4506320.709574201
Q083,596223.8296797639,4506401.965507756
Q084,602011.0937456714,4508296.333949226
Q084,602037.907510534,4508336.277610723
Q084,602171.7353192132,4508308.036905045
Q084,602428.208776286,4508360.52967367
Q084,602479.2833059637,4508356.403485292
Q084,602757.1414670446,4508358.90336348
Q084,602775.2148574598,4508374.947153834
Q084,603031.4858212719,4508412.71266647
Q084,603274.5184104799,4508810.043854085
Q084,603465.9759785815,4508857.834794792
Q084,603139.0468469094,4508511.483960111
Q084,603139.4583366234,4508502.876131685
Q084,603128.324711431,4508581.751137015
Q084,602906.2850264005,4508426.459324488
Q084,602633.401071704,4508393.235382109
Q084,602907.2292018019,4508433.820972076
Q084,603111.1352710131,4508604.2266816385
Q084,603222.1460122587,4508561.010929828
Q084,603339.0666320521,4508707.744957042
Q084,603257.4123850999,4508737.618190447
Q084,605440.3740555343,4509252.279341857
Q084,605193.5372455881,4509044.472583678
Q084,605290.1076407388,4509226.078615031
Q084,605261.0438791509,4509219.096315655
Q084,605057.1509105631,4509122.947267633
Q084,604960.4997842438,4509193.47596077
Q084,605061.0856320019,4509217.41759958
Q084,605164.8305405192,4509215.270793653
Q084,604230.3529159502,4509221.559431836
Q084,604339.095990199,4509149.471755988
Q084,604210.7143936462,4509240.229955072
Q084,604125.4961502699,4509318.372310745
Q084,604612.9153323547,4509053.552855541
Q084,604882.5943867011,4509021.2118549105
Q084,604754.3330366574,4508986.715338794
Q084,604487.1493451659,4509035.838586183
Q084,604780.7382338635,4509042.136527152
Q084,604222.0519013371,4509095.635160883
Q084,604905.8984907178,4509101.421297395
Q084,604761.0164387142,4509087.78457957
Q084,604114.394009588,4509180.609027244
Q084,604065.5941651801,4509099.955187278
Q084,604046.3067879837,4509276.79587093
Q084,604026.4647756398,4508970.728563105
Q084,603736.9693436937,4508885.004853894
Q084,603453.8852328701,4508773.369208716
Q084,603357.9845157174,4508718.5166376615
Q084,603611.0563712328,4508876.045393108
Q084,603902.8638731176,4508962.344841955
Q084,603865.6291412403,4509024.552132614
Q084,603883.3549579105,4509015.424090473
Q084,604097.9805759704,4509025.676211026
Q084,604113.4307059774,4509048.944801544
Q084,604214.0304119871,4509020.927359642
Q084,604214.0304119871,4509020.927359642
Q084,599723.6336724377,4507896.599038274
Q084,599730.396542019,4507920.405199905
Q084,599419.8298760194,4507913.3744279975
Q084,599154.543176309,4507879.251485372
Q084,598918.1742143383,4507772.115954405
Q084,599184.7092113292,4507908.149529153
Q084,599464.3135853433,4508008.912003266
Q084,599756.889499411,4507931.517377207
Q084,600056.9870775975,4507891.710678055
Q084,600364.7049291595,4507901.4946138365
Q084,600672.5615381324,4507902.489835208
Q084,600978.1215699121,4507934.052794087
Q084,601279.7581422079,4507992.475540896
Q084,601566.9365774833,4508101.844958633
Q084,601849.2832498566,4508224.607945014
Q084,602146.6647465987,4508292.840415716
Q084,602449.5273457007,4508336.4163033785
Q084,602751.3223232651,4508394.818267434
Q084,603043.4792958183,4508473.086505655
Q084,603276.1527466966,4508671.935913404
Q084,603512.1657168939,4508867.572548848
Q084,603593.5031386353,4508890.918279078
Q084,603339.2662000301,4508723.7184387185
Q084,603114.3594574034,4508514.276369956
Q084,602834.1383652381,4508402.978067761
Q084,602530.1804650353,4508355.082928208
Q084,602230.3306644211,4508290.050832831
Q084,601928.8912136488,4508246.024247424
Q084,601644.269528531,4508128.632043984
Q084,601358.8780389248,4508013.459712165
Q084,601059.5455452934,4507944.170915231
Q084,600754.7708138422,4507900.934993935
Q084,600446.9495824368,4507894.939692256
Q084,600139.1285861908,4507888.944364998
Q084,599832.2629292132,4507898.524656551
Q084,599542.102252685,4507994.238859877
Q084,599247.5009082193,4507950.979275292
Q084,599417.0947290952,4507938.712630844
Q084,599665.5835038134,4507926.240305039
Q084,602170.8124308299,4508272.034692577
Q084,601662.8525834174,4508120.660788901
Q084,601929.5139998875,4508220.2224204
Q084,601665.0450736294,4508115.498782994
Q084,601577.5558943849,4508116.879908797
Q084,601701.9594913308,4508194.289983689
Q084,601827.722604307,4508246.46664697
Q084,601839.2926409027,4508234.154137079
Q084,601990.2481272841,4508248.329547915
Q084,601990.6291014232,4508253.967429517
Q084,599343.4696308931,4507966.421123878
Q084,599795.9696315596,4507933.789525475
Q084,599375.0683267899,4507949.614572712
Q084,599368.9923534035,4507995.968055862
Q084,599226.2696990267,4507978.804842454
Q084,599400.3519881837,4507948.464182566
Q084,599236.3259669794,4507987.531248845
Q084,599294.5600614048,4508019.711356143
Q084,599495.6249296879,4508026.73368896
Q084,599520.9038208161,4508036.679885639
Q084,602433.4764892799,4508297.005118232
Q084,602429.3523577946,4508310.830806768
Q084,605359.233023616,4509481.148465779
Q084,605575.5181505672,4509677.074094575
Q084,605791.8033267701,4509872.999940587
Q084,605695.8534453614,4509694.30542837
Q084,605499.9905016085,4509477.963399413
Q084,606142.9897660086,4510179.623202194
Q084,606130.5744956644,4510202.763079355
Q084,606487.8142171944,4510610.299210467
Q084,606514.8872443925,4510605.37376433
Q084,606283.7904109382,4510431.1658565365
Q084,606300.2944705309,4510408.2045925865
Q084,606388.9230247953,4510401.106323741
Q084,606356.1887784328,4510427.768044509
Q084,605876.9995586359,4509788.38335656
Q084,606008.7126417157,4510086.772075836
Q084,606019.5911445065,4510075.924864048
Q084,605835.4641211976,4509852.5421784865
Q084,605947.0601070591,4509918.127033865
Q084,606139.5132638138,4510140.556268405
Q084,606357.9866028567,4510322.466159419
Q084,606187.7400491798,4510086.807925688
Q084,605969.2344093123,4509894.144714858
Q084,607565.5801671272,4512067.480266661
Q084,607774.6682706908,4512271.3618627405
Q084,607376.8309108245,4511679.416065357
Q084,607510.2023395746,4511952.210928967
Q084,607547.2940159297,4511946.589459069
Q084,607401.0267883599,4511682.961603885
Q084,607340.3123524181,4511777.920500984
Q084,607488.4991488807,4512026.503448877
Q084,607696.862385394,4512232.22768167
Q084,607514.3979310016,4512020.83543359
Q084,607364.4608300297,4511771.876041959
Q084,607687.7495033208,4512083.861104913
Q084,607674.97693687,4512115.895277845
Q084,607032.8496898769,4511040.626822654
Q084,606841.6468766747,4510946.049804099
Q084,606913.2764030895,4511008.696153394
Q084,607097.8975352992,4511206.178651929
Q084,606863.0812213132,4511171.5137642715
Q084,606850.8174946652,4511186.841645663
Q084,606828.9429453077,4511140.284134093
Q084,606787.0254944926,4511190.747619798
Q084,606799.9070834753,4511175.44740511
Q084,607039.4550099347,4511214.041740633
Q084,606848.3129836936,4511256.957497096
Q084,607113.8014037008,4511223.771419575
Q084,607018.9773483914,4511187.995557998
Q084,607205.7499789123,4511373.755376154
Q084,608591.6091327252,4512831.514408232
Q084,608481.3759979383,4512860.579562907
Q084,607812.4677075756,4512410.542313128
Q084,607854.5068386683,4512416.496881604
Q084,608210.4560778207,4512786.259379318
Q084,608002.7037205321,4512557.724886035
Q084,607848.9020231743,4512281.622744237
Q084,607939.3482792159,4512470.447545193
Q084,608116.0331627552,4512722.970734129
Q084,608397.1955824101,4512854.6940669315
Q084,607885.0032857155,4512550.231545691
Q084,608094.213021537,4512795.388179639
Q084,608393.9931197751,4512907.309917311
Q084,608420.4800701966,4512891.363798944
Q084,608120.3982660047,4512779.533061758
Q084,607908.3726027159,4512533.458441613
Q084,606645.1823558069,4510789.310372627
Q084,606435.1296525033,4510611.8116943315
Q084,606593.7738772478,4510780.428476326
